idx	utterance	label
372	Qu'est-ce qu'une clause bénéficiaire en assurance prévoyance ?	clause beneficiaire_385_lexique
373	definition clause bénéficiaire prevoyance	clause beneficiaire_385_lexique
374	clause bénéficiaire prevoyance	clause beneficiaire_385_lexique
375	definition clause benef prevoyance	clause beneficiaire_385_lexique
376	clause benef prevoyance	clause beneficiaire_385_lexique
377	clause beneficiaire	clause beneficiaire_385_lexique
378	clause benef	clause beneficiaire_385_lexique
379	Qu'est-ce qu'une clause libre?	clause beneficiaire_386_lexique
380	Définition d'une clause libre.	clause beneficiaire_386_lexique
381	Dis moi ce qu'est une clause libre	clause beneficiaire_386_lexique
382	clause libre	clause beneficiaire_386_lexique
383	clause en liberté	clause beneficiaire_386_lexique
384	C'est quoi une clause libre ?	clause beneficiaire_386_lexique
385	Définie moi la clause libre	clause beneficiaire_386_lexique
386	Explique moi la clause libre	clause beneficiaire_386_lexique
387	clause standard	clause beneficiaire_386_lexique
388	contraire clause standard	clause beneficiaire_386_lexique
389	qu'est-ce qu'une clause	clause beneficiaire_386_lexique
390	Qu'est-ce qu'une clause standard?	clause beneficiaire_387_lexique
391	Définition d'une clause standard	clause beneficiaire_387_lexique
392	C'est quoi une clause standard ?	clause beneficiaire_387_lexique
393	Explique moi la clause standard	clause beneficiaire_387_lexique
394	Que sais tu sur clause standard ?	clause beneficiaire_387_lexique
395	Dis moi ce qu'est une clause standard	clause beneficiaire_387_lexique
396	Détaille moi la clause standard d'un contrat d'assurance vie	clause beneficiaire_387_lexique
397	clause standard	clause beneficiaire_387_lexique
398	definition clause standard	clause beneficiaire_387_lexique
399	Qu'est-ce que la réprésentation?	clause beneficiaire_388_lexique
400	Définition de la représentation	clause beneficiaire_388_lexique
401	Dis moi ce qu'est la représentation	clause beneficiaire_388_lexique
402	C'est quoi la représentation ?	clause beneficiaire_388_lexique
403	Que sais tu de la représentation ?	clause beneficiaire_388_lexique
404	Parle moi de représentation ?	clause beneficiaire_388_lexique
405	Que signifie la représentation en assurance ?	clause beneficiaire_388_lexique
406	representation	clause beneficiaire_388_lexique
407	definition representation	clause beneficiaire_388_lexique
408	A quel moment peut-on changer la clause bénéficiaire de son contrat ?	clause beneficiaire_389_procedure
409	Est-ce que je peux changer la clause bénéficiare de mon contrat ?	clause beneficiaire_389_procedure
410	Comment modifier la clause bénéficiaire d'un contrat ?	clause beneficiaire_389_procedure
411	Comment faire une modification de la clause bénéficiaire ?	clause beneficiaire_389_procedure
412	Peut on faire des changements sur les clauses bénéficiaires ?	clause beneficiaire_389_procedure
413	est-il possible de modifier la clause benef de son contrat?	clause beneficiaire_389_procedure
414	Est-il possible de modifier la clause bénéficiaire de son contrat ?	clause beneficiaire_389_procedure
415	Puis-je modifier la clause bénéficiaire de mon contrat?	clause beneficiaire_389_procedure
416	Comment changer une clause bénéficiaire ?	clause beneficiaire_389_procedure
417	Peut-on faire des changements dans la clause bénéficiaire ?	clause beneficiaire_389_procedure
418	changement contrat clause bénéficiaire	clause beneficiaire_389_procedure
419	changement clause benef contrat	clause beneficiaire_389_procedure
420	changer clause benef	clause beneficiaire_389_procedure
421	changer clause bénéficiaire	clause beneficiaire_389_procedure
422	modification clause benef	clause beneficiaire_389_procedure
423	modifier clause benef	clause beneficiaire_389_procedure
424	modification clause bénéficiaire	clause beneficiaire_389_procedure
425	modifier clause bénéficiaire	clause beneficiaire_389_procedure
426	changement clauses	clause beneficiaire_389_procedure
427	Quand peut-on modifier une clause bénéficiaire ?	clause beneficiaire_389_procedure
428	Comment refuser le bénéfice d'un contrat ?	clause beneficiaire_390_procedure
429	Quelle procédure pour refuser le bénéfice du contrat ?	clause beneficiaire_390_procedure
430	Quelle procédure en cas de refus de la clause bénéficiaire ?	clause beneficiaire_390_procedure
431	Que se passe-t-il si le bénéficiaire ne souhaite pas le contrat ?	clause beneficiaire_390_procedure
432	Est-il possible pour le bénéficiaire de renoncer à la succession ?	clause beneficiaire_390_procedure
433	désistement du bénéficiaire	clause beneficiaire_390_procedure
434	renoncer à une succession	clause beneficiaire_390_procedure
435	Est-il possible de refuser une succession ?	clause beneficiaire_390_procedure
436	Que faut-il faire pour renoncer à un contrat ?	clause beneficiaire_390_procedure
437	Dis moi comment se désister d'un contrat	clause beneficiaire_390_procedure
438	Puis-je me désister et comment ?	clause beneficiaire_390_procedure
439	Quelle est la procédure pour refuser d'être bénéficiaire d'un contrat ?	clause beneficiaire_390_procedure
440	comment faire quand le bénéficiaire souhaite se désister ?	clause beneficiaire_390_procedure
441	desistement bénéficiaire	clause beneficiaire_390_procedure
442	refus bénéficiaire	clause beneficiaire_390_procedure
443	refus succession bénéficiaire	clause beneficiaire_390_procedure
444	refuser bénéficiaire	clause beneficiaire_390_procedure
445	refuser succession bénéficiaire	clause beneficiaire_390_procedure
446	ne veut pas etre bénéficiaire	clause beneficiaire_390_procedure
447	renonce bénéficiaire	clause beneficiaire_390_procedure
448	renoncer bénéficiaire	clause beneficiaire_390_procedure
449	renoncer succession	clause beneficiaire_390_procedure
450	Un bénéficiaire peut-il renoncer au bénéfice d'un contrat ?	clause beneficiaire_390_procedure
451	renonciation du bénéficiaire	clause beneficiaire_390_procedure
452	Que se passe t il si le bénéficiaire renonce au bénéfice de son contrat ?	clause beneficiaire_390_procedure
453	A qui va le bénéfice d'un contrat en cas de renonciation de bénéfice ?	clause beneficiaire_390_procedure
454	Qu'est-ce qu'une acceptation de clause bénéficiaire ?	clause beneficiaire_391_procedure
455	C'est quoi une acceptation de clause bénéficiaire ?	clause beneficiaire_391_procedure
456	Qu'est-ce qu'une acceptation de clause bénéficiaire ?	clause beneficiaire_391_procedure
457	Définie moi l'acceptation de clause bénéficiaire	clause beneficiaire_391_procedure
458	Qu'est-ce qu'un bénéficiaire acceptant?	clause beneficiaire_391_procedure
459	Un bénéficiaire peut il accepter le bénéfice d'un contrat?	clause beneficiaire_391_procedure
460	Quelle procédure pour l'acceptation de clause bénéficiaire ?	clause beneficiaire_391_procedure
461	Quelle est la procédure pour accepter une clause bénéficiaire ?	clause beneficiaire_391_procedure
462	Comment accepter une clause bénéficiaire ?	clause beneficiaire_391_procedure
463	bénéficiaire acceptant	clause beneficiaire_391_procedure
464	definition acceptation clause bénéficiaire	clause beneficiaire_391_procedure
465	acceptation clause bénéficiaire	clause beneficiaire_391_procedure
466	acceptation clause benef	clause beneficiaire_391_procedure
467	Quelles sont les conséquences d'un bénéficiaire acceptant?	clause beneficiaire_392_procedure
468	Peut-on effectuer un arbitrage en présence d'un bénéficiaire acceptant ?	clause beneficiaire_392_procedure
469	Peut-on effectuer un rachat en présence d'un bénéficiaire acceptant ?	clause beneficiaire_392_procedure
470	Peut-on modifier sa clause bénéficiaire en présence d'un bénéficiaire acceptant ?	clause beneficiaire_392_procedure
471	Peut-on demander une avance en présence d'un bénéficiaire acceptant?	clause beneficiaire_392_procedure
472	qu'est-ce qu'un bénéficiare acceptant ?	clause beneficiaire_392_procedure
473	Que se passe-t-il lorsqu'il y a un bénéficiare acceptant ?	clause beneficiaire_392_procedure
474	arbitrage bénéficiaire acceptant	clause beneficiaire_392_procedure
475	rachat bénéficiaire acceptant	clause beneficiaire_392_procedure
476	modifier clause benef bénéficiaire acceptant	clause beneficiaire_392_procedure
477	modif clause benef bénéficiaire acceptant	clause beneficiaire_392_procedure
478	modification clause bénéficiaire acceptant	clause beneficiaire_392_procedure
479	Que peut on faire en présence d'un bénéficiaire acceptant ?	clause beneficiaire_392_procedure
480	c'est quoi un bénéficiaire acceptant ?	clause beneficiaire_392_procedure
481	arbitrage benef acceptant	clause beneficiaire_392_procedure
482	rachat benef acceptant	clause beneficiaire_392_procedure
483	modifier clause benef benef acceptant	clause beneficiaire_392_procedure
484	modif clause benef benef acceptant	clause beneficiaire_392_procedure
485	modification clause benef acceptant	clause beneficiaire_392_procedure
486	Dans une clause standard, l’indication « mon conjoint » intègre t-elle le PACS ?	clause beneficiaire_393_interpretation
487	Pour une clause standard, l’indication mon conjoint intègre t-elle le PACS ?	clause beneficiaire_393_interpretation
488	Est ce qu'un PACSE peut etre consideré comme bénéficiaire ?	clause beneficiaire_393_interpretation
489	Est-ce que si clause bénéficiaire avec mon conjoint, le PACSE peut être considérés comme bénéficiaire ?	clause beneficiaire_393_interpretation
490	Le PACSE est il considéré comme un conjoint ?	clause beneficiaire_393_interpretation
491	Est ce qu'il est possible de désigner un pacsé comme conjoint ?	clause beneficiaire_393_interpretation
492	clause bénéficiaire mon conjoint	clause beneficiaire_393_interpretation
493	clause mon conjoint et PACS	clause beneficiaire_393_interpretation
494	clause benef conjoint pacs	clause beneficiaire_393_interpretation
495	pacs elegible clause benef	clause beneficiaire_393_interpretation
496	pacse clause bénéficiaire	clause beneficiaire_393_interpretation
497	pacs	clause beneficiaire_393_interpretation
498	pacse	clause beneficiaire_393_interpretation
499	Comment désigner le partenaire de PACSE comme bénéficiaire ? 	clause beneficiaire_393_interpretation
500	Comment désigner un Pacsé comme bénéficiaire ? 	clause beneficiaire_393_interpretation
501	bén&éficiaire pacsé	clause beneficiaire_393_interpretation
502	clause standard	clause beneficiaire_393_interpretation
503	clause standard indication conjoint	clause beneficiaire_393_interpretation
504	pacs clause bénéficiaire	clause beneficiaire_393_interpretation
505	pacse clause benef	clause beneficiaire_393_interpretation
506	pacs designé conjoint	clause beneficiaire_393_interpretation
507	Quel est l'intérêt de finir la clause par « à défaut mes héritiers selon les règles de la dévolution successorale »?	clause beneficiaire_394_interpretation
508	Qu'est-ce que veut dire la clause à défaut mes héritiers selon les règles de la dévolution successorale ?	clause beneficiaire_394_interpretation
509	à défaut mes héritiers selon les règles de la dévolution successorale	clause beneficiaire_394_interpretation
510	a defaut heritiers selon regles devolution successorale	clause beneficiaire_394_interpretation
511	Qu'est-ce qu'une clause de sauvegarde ?	clause beneficiaire_394_interpretation
512	Pourquoi faire une clause de sauvegarde ?	clause beneficiaire_394_interpretation
513	Comment faire une clause de sauvegarde ?	clause beneficiaire_394_interpretation
514	A quoi sert la clause de sauvegarde ?	clause beneficiaire_394_interpretation
515	Quel est l'intérêt d'une clause de sauvegarde ?	clause beneficiaire_394_interpretation
516	Quel est l'intérêt d'une fin de clause ?	clause beneficiaire_394_interpretation
517	Qu'est-ce qu'une dévolution successorale ?	clause beneficiaire_394_interpretation
518	C'est quoi une dévolution successorale ?	clause beneficiaire_394_interpretation
519	devolution successorale	clause beneficiaire_394_interpretation
520	clause de sauvegarde	clause beneficiaire_394_interpretation
521	à défaut mes héritiers selon les règles de la dévolution successorale	clause beneficiaire_394_interpretation
522	Quelles sont les clauses possibles sur le Secur'Obsèques ?	clause beneficiaire_397_procedure
523	Quelles sont les clauses possibles sur le Secur Obsèques ?	clause beneficiaire_397_procedure
524	Quelles sont les clauses du contrat Obsèque ?	clause beneficiaire_397_procedure
525	Comment fonctionne le contrat Obsèque ?	clause beneficiaire_397_procedure
526	Que définissent les clauses Obsèque ?	clause beneficiaire_397_procedure
527	Quelles sont les clauses possibles sur le Secur 'Obsèques ?	clause beneficiaire_397_procedure
528	Quelles sont les clauses de Secur'Obseques ?	clause beneficiaire_397_procedure
529	Comment fonctionne le Secur'Obseque ?	clause beneficiaire_397_procedure
530	Que définissent les clauses de Secur'Obsèque ?	clause beneficiaire_397_procedure
531	clause bénéficiaire SECUR'Obsèques	clause beneficiaire_397_procedure
532	Comment fonctionnent les clauses de Secur Obsèque ?	clause beneficiaire_397_procedure
533	Comment fonctionne Secur Obseque ?	clause beneficiaire_397_procedure
534	secur obseque	clause beneficiaire_397_procedure
535	secur'obseque	clause beneficiaire_397_procedure
536	secur obseque clauses	clause beneficiaire_397_procedure
537	secur obseques	clause beneficiaire_397_procedure
538	clause bénéficiaire contrat obseques	clause beneficiaire_397_procedure
